record_id,customer_id,timestamp,call_type,call_duration_seconds,called_number,call_cost,tower_id,network
25865,585838,2025-01-15 15:40:05.655442,outgoing,133,9807673399,1.4524,TWR7325,4G
25866,130586,2025-06-15 12:37:36.736198,outgoing,194,9842589275,0.4955,TWR3726,VoLTE
25867,460792,2025-03-28 18:32:49.395170,outgoing,2,9858888926,1.9621,TWR5159,VoLTE
25868,334936,2025-05-17 23:15:57.815002,outgoing,346,9852418779,1.2376,TWR2581,VoLTE
25869,913425,2025-01-15 10:14:30.847924,incoming,162,9823937840,0.4104,TWR1550,4G
25870,818857,2025-06-14 01:25:19.885708,outgoing,351,9837098330,1.0345,TWR7663,VoLTE
25871,970645,2025-07-09 03:25:20.463252,incoming,392,9888832175,1.4802,TWR6676,VoLTE
25872,359429,2025-11-23 11:31:25.741334,outgoing,483,9800434554,1.9963,TWR9054,4G
25873,466764,2025-02-08 19:57:15.140184,incoming,111,9800394116,0.9844,TWR9779,4G
25874,393041,2025-10-27 15:50:33.113133,outgoing,537,9874897033,1.0171,TWR3924,4G
25875,823470,2025-06-08 06:25:15.068350,incoming,518,9886983165,0.9108,TWR7491,VoLTE
25876,571015,2025-06-16 13:03:00.902304,incoming,222,9892491525,1.9984,TWR3872,VoLTE
25877,154881,2025-01-27 21:32:21.112505,incoming,172,9885970993,1.1979,TWR8738,4G
25878,943534,2025-07-26 08:47:22.984185,incoming,572,9856854541,0.398,TWR3836,5G
25879,614234,2025-09-24 09:54:21.239083,incoming,371,9831280037,0.7587,TWR8186,5G
25880,466330,2025-04-06 02:29:01.939638,incoming,768,9846375252,1.2301,TWR2825,4G
25881,126609,2025-07-01 05:31:37.581847,outgoing,163,9862484020,1.0351,TWR2628,VoLTE
25882,987108,2025-03-10 07:51:26.285702,outgoing,698,9813583622,1.9366,TWR4707,5G
25883,573325,2025-11-15 04:37:43.753084,incoming,230,9841644325,0.6904,TWR9640,4G
25884,181344,2025-02-09 10:31:30.392068,outgoing,504,9832282884,1.3234,TWR5443,VoLTE
25885,572276,2025-07-13 09:34:22.719872,incoming,687,9871196912,0.6981,TWR1564,5G
25886,243807,2025-02-01 06:45:01.715500,outgoing,693,9840346316,1.9599,TWR4259,VoLTE
25887,675272,2025-04-19 15:14:34.130090,incoming,457,9841545822,1.1406,TWR6649,VoLTE
25888,456517,2025-10-19 12:20:34.008845,incoming,196,9860062249,1.2881,TWR4615,5G
25889,509080,2025-09-16 06:57:57.362888,incoming,130,9895084255,0.3652,TWR7715,5G
25890,802934,2025-05-17 07:52:43.050064,outgoing,388,9858582440,1.9741,TWR6147,5G
25891,387296,2025-03-08 10:20:24.672348,outgoing,88,9847643682,0.1979,TWR6788,5G
25892,552668,2025-01-19 08:10:25.994981,outgoing,222,9856746088,0.4929,TWR3125,5G
25893,652950,2025-08-29 13:45:41.325704,outgoing,423,9868254559,0.1847,TWR7402,5G
25894,550448,2025-08-30 22:39:15.715886,outgoing,497,9827846063,1.8286,TWR6403,5G
25895,304167,2025-10-15 22:18:18.552051,outgoing,767,9881636687,0.3768,TWR5764,4G
25896,400927,2025-03-06 20:16:54.752420,outgoing,777,9856808812,0.2214,TWR7316,VoLTE
25897,688788,2025-03-22 21:06:51.335822,incoming,50,9872276555,0.3534,TWR6914,5G
25898,875572,2025-06-02 19:16:45.337036,outgoing,64,9887922960,1.3774,TWR5205,4G
25899,660954,2025-05-26 22:54:16.416476,outgoing,754,9875809538,1.4486,TWR7597,5G
25900,236985,2025-01-19 17:48:46.457868,incoming,363,9820879550,0.3545,TWR8613,5G
25901,828657,2025-10-13 04:40:45.937515,incoming,557,9838217399,1.7865,TWR2406,4G
25902,954927,2025-04-18 21:39:46.904413,incoming,599,9839912833,0.3618,TWR4382,4G
25903,523590,2025-04-01 12:05:43.085255,outgoing,369,9858818806,1.7052,TWR2894,5G
25904,353612,2025-07-14 04:59:43.613231,incoming,660,9811078614,1.7765,TWR1609,VoLTE
25905,350003,2025-05-09 13:34:23.021769,incoming,777,9875185622,0.2234,TWR9475,4G
25906,612179,2025-02-20 19:17:12.573687,incoming,239,9827229179,1.362,TWR7396,4G
25907,385065,2025-06-29 17:48:47.548458,outgoing,487,9825128567,1.3614,TWR6045,4G
25908,337567,2025-01-01 01:31:17.789000,outgoing,43,9845045636,0.2484,TWR3525,5G
25909,697347,2025-04-30 13:30:36.428788,incoming,332,9846111695,0.4021,TWR1924,4G
25910,674809,2025-06-10 17:09:50.629968,outgoing,405,9865660743,1.1622,TWR2722,5G
25911,484637,2025-04-29 21:35:28.958179,incoming,356,9818285692,0.2992,TWR6294,4G
25912,754290,2025-09-11 05:50:49.814290,outgoing,618,9874558506,1.9465,TWR5825,5G
25913,451841,2025-11-05 13:50:04.624678,outgoing,490,9873657502,0.4942,TWR9858,4G
25914,108590,2025-04-15 12:23:09.342971,incoming,706,9895714807,0.8959,TWR3948,5G
25915,753559,2025-07-31 08:07:22.997286,outgoing,324,9829957325,1.3339,TWR5204,5G
25916,265908,2025-01-04 03:05:26.621553,incoming,765,9819375291,0.7937,TWR9779,5G
25917,214784,2025-04-03 03:46:38.478096,incoming,514,9883495040,1.4855,TWR8636,5G
25918,474662,2024-12-16 23:34:36.772736,incoming,56,9879567388,1.6304,TWR9323,VoLTE
25919,152510,2025-04-14 21:26:21.231845,incoming,276,9882854448,0.3084,TWR4185,5G
25920,615022,2025-09-02 21:31:46.573462,outgoing,139,9898891532,1.5224,TWR8414,4G
25921,423804,2025-02-07 10:27:53.145845,outgoing,241,9883667477,1.4734,TWR4436,5G
25922,403754,2024-12-03 14:37:32.729809,incoming,559,9883394118,0.6176,TWR3333,VoLTE
25923,804664,2025-10-24 11:47:02.319510,outgoing,172,9892600192,0.2769,TWR5296,4G
25924,137226,2025-11-13 12:28:17.293097,incoming,387,9868246312,1.7108,TWR5191,4G
25925,918700,2025-07-16 21:52:51.986442,outgoing,368,9862797109,0.6136,TWR4099,5G
25926,125555,2024-12-01 17:10:56.263961,outgoing,403,9850898255,0.8632,TWR4791,VoLTE
25927,804935,2025-06-13 04:50:23.774144,incoming,487,9819380118,1.3718,TWR6182,5G
25928,791958,2025-05-18 23:59:18.191005,incoming,425,9855764794,1.0022,TWR8800,4G
25929,726735,2025-06-16 10:34:09.552987,outgoing,314,9893993466,0.73,TWR2653,4G
25930,386816,2025-09-21 16:59:54.905613,incoming,417,9852683886,0.7664,TWR1703,4G
25931,581355,2025-03-24 18:06:46.238016,outgoing,17,9832917277,1.3262,TWR9772,VoLTE
25932,524991,2025-02-22 09:20:10.589044,incoming,593,9809935677,0.4442,TWR8434,4G
25933,731699,2025-01-02 19:56:01.071734,outgoing,545,9809374912,0.3442,TWR7422,5G
25934,263797,2025-08-26 03:42:29.263442,incoming,604,9873023648,0.7112,TWR4823,VoLTE
25935,654727,2025-11-16 07:48:14.620371,incoming,184,9853146424,1.1937,TWR5763,VoLTE
25936,743993,2024-12-11 23:54:58.057799,outgoing,575,9851167995,1.7893,TWR8312,VoLTE
25937,678115,2024-12-23 06:38:39.552299,incoming,787,9822040909,0.1622,TWR7122,VoLTE
25938,841936,2025-03-15 20:01:12.549960,incoming,743,9893823757,1.8476,TWR8678,5G
25939,398025,2025-11-08 06:26:24.972764,incoming,148,9887451789,0.6909,TWR9310,4G
25940,336273,2025-10-20 20:45:52.824483,incoming,226,9848589720,1.895,TWR1619,4G
25941,590157,2025-08-31 11:17:51.078393,outgoing,473,9807627576,0.7743,TWR8056,5G
25942,108688,2025-07-30 21:37:21.655555,incoming,504,9857210350,1.2177,TWR1776,4G
25943,152920,2025-08-20 10:53:23.276576,incoming,696,9807438956,1.4442,TWR2597,5G
25944,898171,2025-11-20 08:56:14.990179,incoming,147,9820717386,1.1552,TWR9935,4G
25945,862100,2025-11-02 13:49:06.607964,incoming,469,9814367331,1.9499,TWR7926,5G
25946,351891,2025-06-23 05:18:20.903012,incoming,445,9839373638,0.2292,TWR6226,4G
25947,157809,2025-10-29 13:50:23.955634,incoming,462,9864714927,0.6584,TWR3780,VoLTE
25948,342193,2025-04-18 10:56:21.510768,outgoing,262,9831111671,1.6015,TWR2818,VoLTE
25949,764161,2025-10-26 16:38:06.686373,outgoing,765,9870389949,1.4155,TWR5065,VoLTE
25950,909255,2025-10-20 09:48:34.921564,outgoing,240,9853389969,1.5038,TWR8836,5G
25951,906673,2025-11-08 17:47:42.810743,outgoing,52,9891758489,0.7435,TWR5724,5G
25952,461177,2025-04-22 00:08:24.010192,outgoing,732,9808631326,0.4528,TWR1820,VoLTE
25953,103167,2025-04-20 18:38:37.104817,incoming,799,9820138229,0.4089,TWR9217,5G
25954,787390,2025-07-14 16:17:24.548936,outgoing,500,9876955676,1.5375,TWR1413,VoLTE
25955,421564,2025-03-29 15:50:05.591028,incoming,28,9891989881,1.0076,TWR7778,4G
25956,313095,2024-12-01 02:30:19.784989,outgoing,303,9892010699,1.2776,TWR4098,4G
25957,633413,2025-06-17 00:59:06.847641,incoming,216,9835173255,0.3278,TWR6400,VoLTE
25958,959370,2025-03-04 13:01:01.124225,outgoing,606,9893260657,0.677,TWR9602,VoLTE
25959,407226,2025-06-17 05:27:04.993754,outgoing,71,9891508163,0.808,TWR9068,VoLTE
25960,620391,2025-07-01 17:16:54.970466,outgoing,785,9895692851,1.8511,TWR1474,5G
25961,379893,2025-01-21 05:17:46.506859,incoming,265,9843930414,1.5683,TWR4625,4G
25962,589447,2025-03-18 15:21:24.878956,incoming,231,9818443216,0.2926,TWR9030,VoLTE
25963,996387,2025-10-31 09:58:46.753818,incoming,326,9800873343,1.6193,TWR8321,4G
25964,398765,2025-05-31 18:52:59.468526,outgoing,672,9819284922,0.4529,TWR3164,VoLTE
25965,583799,2025-10-28 23:41:08.912301,outgoing,280,9830467800,1.7149,TWR7842,4G
25966,219454,2025-07-29 12:44:26.581630,incoming,640,9806508096,0.1152,TWR7832,4G
25967,773634,2025-03-07 05:13:19.000605,outgoing,23,9847760627,0.2425,TWR9172,4G
25968,512217,2025-06-02 15:02:35.050958,outgoing,375,9870217750,1.3391,TWR7311,VoLTE
25969,889171,2025-10-17 17:48:17.853328,outgoing,221,9899056570,0.4366,TWR7268,5G
25970,580281,2025-04-01 08:39:50.499492,incoming,11,9826085991,0.3679,TWR8620,5G
25971,590831,2025-09-20 16:02:58.982574,outgoing,199,9888373904,0.837,TWR2200,5G
25972,598925,2025-06-30 06:09:51.783958,outgoing,249,9863763231,1.8919,TWR2929,VoLTE
25973,798326,2025-05-22 16:44:54.112612,incoming,68,9816586976,0.4742,TWR7387,4G
25974,971326,2025-01-15 06:32:30.444789,incoming,16,9848554873,0.1935,TWR1340,4G
25975,316897,2025-05-29 23:16:54.106491,outgoing,442,9812417180,1.2963,TWR5952,5G
25976,164983,2025-11-20 03:19:17.280279,outgoing,386,9843922739,0.6155,TWR9884,4G
25977,407930,2025-09-07 13:49:02.747986,incoming,242,9872011341,0.5799,TWR4893,VoLTE
25978,252327,2025-06-25 23:55:02.045728,outgoing,4,9857784810,0.6988,TWR8454,5G
25979,115402,2025-07-11 14:12:06.251142,incoming,131,9875374952,1.6388,TWR2675,5G
25980,169425,2025-08-26 21:12:40.731565,incoming,705,9856810359,0.479,TWR7816,4G
25981,560577,2024-12-26 13:35:10.749281,outgoing,692,9893619398,0.6671,TWR5450,5G
25982,988214,2025-05-03 02:33:31.934962,incoming,96,9818631295,1.4481,TWR9888,5G
25983,609541,2025-07-25 14:27:52.992455,outgoing,126,9895571974,0.7112,TWR8530,5G
25984,214183,2025-11-23 19:46:01.563619,outgoing,723,9880652616,1.4531,TWR4938,5G
25985,811995,2025-06-01 05:59:10.941970,outgoing,118,9815516960,1.6348,TWR9060,5G
25986,512802,2025-04-24 18:57:36.832947,outgoing,194,9803249940,0.1879,TWR9934,5G
25987,111197,2025-10-28 08:44:51.064800,incoming,338,9825490812,0.4947,TWR3934,VoLTE
25988,861483,2025-11-01 17:40:44.014127,incoming,180,9819766368,0.3268,TWR2234,4G
25989,644625,2025-04-09 13:06:55.303035,outgoing,406,9868158140,1.0402,TWR6833,5G
25990,647545,2025-06-15 16:34:21.792356,outgoing,155,9843825351,1.1675,TWR8219,5G
25991,947993,2025-05-31 17:07:22.402342,incoming,187,9883161516,1.0702,TWR2861,5G
25992,267157,2025-10-30 01:29:11.765313,outgoing,699,9850746481,1.9757,TWR7928,4G
25993,716014,2025-03-16 02:55:30.599869,outgoing,387,9833748846,0.8483,TWR2524,5G
25994,960790,2024-11-28 10:58:17.026401,incoming,717,9895884661,1.6356,TWR6914,5G
25995,917134,2025-01-16 14:03:19.790089,outgoing,28,9838815964,0.4914,TWR8358,VoLTE
25996,527518,2025-07-19 02:50:06.590853,incoming,4,9801446367,1.9541,TWR5803,VoLTE
25997,181256,2024-12-25 00:02:21.350754,outgoing,329,9827359467,1.99,TWR3269,VoLTE
25998,368521,2025-09-21 12:26:57.804504,incoming,74,9823063549,1.0579,TWR9052,5G
25999,975921,2025-10-22 15:40:00.992186,incoming,70,9835171216,0.3155,TWR7173,VoLTE
26000,275754,2025-08-31 04:05:20.941659,incoming,757,9891890577,1.4968,TWR9343,5G
26001,841844,2025-03-09 13:13:40.314344,outgoing,546,9845155076,0.2816,TWR1728,4G
26002,154997,2025-02-01 17:30:13.899022,outgoing,585,9896181990,0.1518,TWR7124,5G
26003,915342,2025-03-09 14:25:57.675791,outgoing,402,9880814178,0.7759,TWR5474,5G
26004,358461,2025-10-06 15:04:01.282137,incoming,455,9837087895,1.4639,TWR8372,VoLTE
26005,543458,2025-04-14 20:17:19.637953,outgoing,715,9886982797,0.4992,TWR6128,4G
26006,568254,2025-10-04 01:08:18.475191,outgoing,25,9830693300,0.1628,TWR4841,4G
26007,490823,2025-03-23 09:43:21.790340,incoming,313,9878841598,1.0456,TWR1817,VoLTE
26008,532889,2025-05-13 10:31:47.495233,incoming,295,9864329468,0.212,TWR3529,VoLTE
26009,835957,2025-01-12 23:00:50.816412,outgoing,28,9827559367,0.9233,TWR3566,VoLTE
26010,391394,2025-03-25 15:45:04.281835,outgoing,434,9866430916,0.9057,TWR7463,4G
26011,861884,2025-03-05 00:04:36.635556,incoming,436,9836752273,0.9339,TWR5483,5G
26012,673199,2025-02-01 05:23:08.130525,incoming,644,9893885824,1.4028,TWR3618,5G
26013,770245,2025-11-20 05:39:50.759529,incoming,45,9840645502,1.5493,TWR7903,5G
26014,454445,2025-11-17 19:19:05.765015,outgoing,126,9835632768,0.1168,TWR6974,4G
26015,848648,2025-02-16 23:55:33.541032,outgoing,255,9806176252,0.1911,TWR8410,4G
26016,216796,2025-04-09 16:02:00.618588,incoming,766,9858385842,1.9582,TWR9026,4G
26017,316970,2025-10-12 12:58:47.239390,outgoing,583,9869936143,1.0137,TWR3532,VoLTE
26018,816779,2025-06-11 01:20:31.297482,incoming,349,9819621125,0.5211,TWR9212,VoLTE
26019,694931,2025-06-09 13:18:35.119035,outgoing,464,9838797760,1.8677,TWR4952,5G
26020,705819,2025-10-27 03:06:00.671262,outgoing,574,9887154766,0.2158,TWR8439,VoLTE
26021,114608,2025-04-29 05:07:20.803121,outgoing,638,9818761938,0.6876,TWR6430,VoLTE
26022,292192,2025-11-03 11:27:09.512745,incoming,762,9800537416,1.0931,TWR6264,5G
26023,303431,2024-12-07 18:54:09.065710,incoming,515,9865207070,1.1085,TWR1984,VoLTE
26024,624740,2024-12-15 00:55:29.462262,outgoing,404,9825004525,0.1108,TWR2814,5G
26025,313778,2025-04-01 09:25:59.100895,incoming,194,9820311387,1.3753,TWR9121,5G
26026,461431,2025-02-05 03:29:23.156384,incoming,682,9893025260,0.4779,TWR1008,5G
26027,901277,2025-09-03 21:01:38.293370,incoming,675,9833206325,1.6642,TWR3329,4G
26028,390696,2025-04-07 15:38:09.004788,incoming,52,9847219674,0.8071,TWR2356,5G
26029,275552,2025-05-25 14:10:03.413306,outgoing,776,9850682307,1.6824,TWR3849,4G
26030,582909,2025-01-15 12:42:42.472176,incoming,20,9833105236,0.165,TWR4954,4G
26031,674406,2025-10-02 15:36:21.617589,incoming,38,9892827221,1.8886,TWR2264,VoLTE
26032,152749,2025-08-17 16:32:12.403435,incoming,328,9883240733,1.3904,TWR1440,5G
26033,943060,2025-09-24 23:03:27.866607,incoming,95,9866949031,0.4871,TWR6444,4G
26034,777718,2025-09-02 12:30:41.975082,outgoing,394,9817236006,1.418,TWR4798,VoLTE
26035,839138,2025-10-07 11:46:20.597704,outgoing,6,9801567860,1.4828,TWR4561,VoLTE
26036,390405,2025-03-01 22:28:01.869680,incoming,38,9872423895,1.385,TWR5429,5G
26037,765055,2025-05-10 15:02:14.139213,outgoing,206,9884678607,0.7429,TWR7577,4G
26038,850691,2025-02-12 04:56:37.156291,incoming,305,9851867392,0.5511,TWR7786,5G
26039,114813,2025-11-23 03:20:32.879080,incoming,126,9807549721,0.7733,TWR2325,4G
26040,492691,2025-11-11 11:58:02.989300,incoming,666,9856197813,1.8692,TWR3465,4G
26041,467780,2024-12-19 20:18:34.573982,incoming,750,9802941118,1.9921,TWR8686,4G
26042,568157,2024-12-05 14:20:06.405902,outgoing,695,9852564946,0.2686,TWR8831,5G
26043,836246,2025-07-11 05:28:22.819347,outgoing,264,9826292949,1.6898,TWR8651,5G
26044,282613,2025-01-18 17:13:22.476526,outgoing,487,9884728878,0.4892,TWR5308,5G
26045,755271,2025-09-29 11:38:52.798732,incoming,57,9864522243,0.1038,TWR4298,4G
26046,314647,2025-05-23 23:35:12.340954,incoming,218,9892859180,1.7502,TWR5732,5G
26047,430581,2025-05-13 01:49:03.345380,outgoing,497,9809207018,1.3454,TWR8214,4G
26048,801693,2025-06-30 02:54:17.896829,outgoing,627,9821382813,1.8186,TWR6059,4G
26049,378477,2025-07-22 13:20:26.788688,outgoing,538,9821260856,0.3137,TWR7938,5G
26050,122211,2025-01-29 04:12:42.200206,incoming,309,9825431556,1.6929,TWR2444,VoLTE
26051,703927,2025-08-15 03:37:00.400396,incoming,644,9829856476,0.6639,TWR2848,VoLTE
26052,152146,2025-01-18 14:15:35.594443,incoming,669,9844031522,1.1723,TWR7936,5G
26053,304487,2025-07-31 13:06:53.346587,outgoing,302,9848796746,1.42,TWR1864,VoLTE
26054,809607,2025-07-10 05:53:16.547700,outgoing,660,9861768150,0.1613,TWR3810,5G
26055,340967,2025-03-23 12:47:52.138722,incoming,424,9852248468,1.3836,TWR4864,5G
26056,121791,2025-06-03 16:36:04.938987,outgoing,589,9857707869,1.8764,TWR4535,5G
26057,353450,2025-08-09 03:45:34.218375,outgoing,212,9869451852,0.1626,TWR8855,5G
26058,430350,2025-08-14 13:16:19.129107,outgoing,301,9840953806,0.7095,TWR9912,5G
26059,686764,2025-02-24 04:26:52.932989,outgoing,87,9805071943,1.1451,TWR1383,4G
26060,221240,2025-02-25 15:03:36.038405,incoming,530,9881202113,0.995,TWR3272,4G
26061,854182,2025-09-22 08:28:01.622614,incoming,679,9847167194,0.6423,TWR9627,4G
26062,997752,2025-10-29 01:47:07.428545,outgoing,355,9869525214,1.4043,TWR3262,VoLTE
26063,298832,2025-05-26 19:16:26.573727,incoming,440,9893532383,0.2296,TWR9912,VoLTE
26064,124183,2025-02-15 04:42:07.386107,incoming,421,9884826663,1.0035,TWR5482,5G
26065,843229,2025-06-21 13:13:25.751042,outgoing,545,9805461837,0.7644,TWR8130,5G
26066,665641,2025-01-01 19:31:47.299259,outgoing,294,9817261148,1.8637,TWR4730,VoLTE
26067,335302,2025-08-31 10:15:26.540903,outgoing,282,9843648096,1.7382,TWR6816,5G
26068,296817,2025-08-16 08:27:01.777860,outgoing,54,9870560562,0.94,TWR8780,5G
26069,716696,2025-05-17 01:34:23.811996,outgoing,720,9846495990,1.0896,TWR4782,4G
26070,593543,2025-02-12 05:39:44.834925,outgoing,725,9840683420,0.528,TWR5443,4G
26071,197676,2025-08-09 23:45:18.512111,outgoing,236,9863403011,1.3657,TWR9220,5G
26072,724306,2025-10-10 20:42:32.111995,outgoing,728,9826662540,1.4778,TWR8556,5G
26073,688308,2025-10-24 06:48:41.322991,outgoing,334,9807760439,1.8143,TWR2694,5G
26074,528177,2025-09-11 10:33:39.211993,outgoing,127,9898802288,1.0582,TWR8289,VoLTE
26075,421782,2025-05-23 15:29:35.228774,outgoing,793,9809729665,1.2507,TWR4370,4G
26076,805801,2025-02-27 23:46:57.365926,incoming,764,9826434900,0.6996,TWR9785,VoLTE
26077,516930,2025-06-27 02:02:23.585791,outgoing,201,9898816950,1.0072,TWR2849,5G
26078,903656,2025-01-13 04:33:34.399356,incoming,586,9878006249,1.6955,TWR6553,4G
26079,515265,2025-01-02 13:14:28.859480,outgoing,730,9819733952,0.1344,TWR9414,5G
26080,583282,2025-08-08 04:10:41.305918,incoming,755,9822619519,1.6615,TWR1466,5G
26081,859097,2025-05-19 09:18:38.948463,outgoing,83,9860516569,0.8001,TWR7369,4G
26082,157329,2025-02-16 01:35:39.697356,outgoing,619,9886848491,1.6946,TWR6998,VoLTE
26083,172961,2025-08-16 01:21:16.002190,outgoing,295,9818749366,1.6887,TWR8258,4G
26084,558694,2025-07-23 20:25:34.466830,outgoing,404,9839236804,0.1682,TWR7967,VoLTE
26085,699458,2025-03-16 15:39:43.969751,incoming,709,9846033041,1.4394,TWR5107,4G
26086,829661,2025-11-16 09:14:03.019480,incoming,353,9870211355,0.3549,TWR4725,VoLTE
26087,815945,2025-11-24 07:21:23.223190,outgoing,284,9822135724,1.3475,TWR4827,VoLTE
26088,749846,2025-09-15 10:12:16.135053,incoming,610,9856477468,1.7893,TWR6563,5G
26089,161844,2025-09-12 06:48:24.105680,incoming,383,9806255526,0.7412,TWR8765,4G
26090,451682,2025-07-16 01:15:46.515581,outgoing,425,9835570371,1.4267,TWR3276,5G
26091,812475,2025-11-14 16:59:41.151178,incoming,342,9880889371,1.7893,TWR4035,5G
26092,617929,2025-10-08 09:44:24.035865,outgoing,203,9869289343,1.6961,TWR5130,4G
26093,807793,2024-12-30 05:54:24.251830,incoming,315,9835564040,0.6173,TWR8798,5G
26094,707133,2025-09-10 15:57:42.662226,incoming,575,9801405613,0.1693,TWR5983,4G
26095,493770,2025-07-28 09:02:45.160159,incoming,601,9858981207,0.9639,TWR8945,VoLTE
26096,440805,2025-08-27 10:05:13.482569,incoming,606,9864608639,0.1768,TWR4432,4G
26097,399734,2025-01-19 01:48:23.313592,outgoing,206,9812234463,1.794,TWR2597,VoLTE
26098,840245,2025-04-25 01:41:29.959090,outgoing,706,9880269953,1.1342,TWR6388,5G
26099,443399,2025-01-06 19:00:18.127305,incoming,413,9899710556,1.357,TWR8789,5G
26100,446688,2025-01-06 12:05:48.566469,outgoing,181,9848524273,0.2614,TWR2689,5G
26101,996387,2024-12-22 04:45:03.240333,outgoing,275,9825467855,1.6866,TWR5713,4G
26102,859967,2025-02-03 14:01:35.233534,incoming,211,9884716190,0.9681,TWR1250,5G
26103,145516,2025-07-26 01:41:18.476139,outgoing,328,9832504938,1.3915,TWR3510,VoLTE
26104,271291,2025-11-15 10:10:01.053314,incoming,296,9829303938,1.5083,TWR6387,VoLTE
26105,915730,2025-04-01 13:34:15.528112,incoming,497,9836147653,0.3934,TWR1858,VoLTE
26106,976306,2025-03-16 05:01:02.608375,incoming,603,9830726921,0.5721,TWR2771,4G
26107,513145,2025-10-26 20:13:01.756281,incoming,382,9804724546,1.6534,TWR3830,4G
26108,338562,2025-10-03 04:20:59.787057,incoming,82,9824950228,0.9611,TWR4423,VoLTE
26109,143798,2025-06-04 09:42:19.533402,incoming,731,9816197993,0.51,TWR2937,5G
26110,439214,2025-10-30 15:00:18.406025,outgoing,518,9849293161,1.6924,TWR7302,4G
26111,207880,2025-03-07 11:57:00.213357,outgoing,264,9885772416,1.6409,TWR5381,VoLTE
26112,579917,2025-08-24 18:43:43.800896,outgoing,69,9800833133,0.7357,TWR1361,4G
26113,493774,2025-08-09 16:23:08.671370,incoming,483,9837638774,0.512,TWR1381,5G
26114,559219,2025-08-17 01:02:41.824159,outgoing,734,9866357959,1.7614,TWR7087,4G
26115,726476,2025-01-29 07:56:53.446996,outgoing,47,9817816697,1.6652,TWR2205,5G
26116,241579,2025-02-17 19:18:07.697477,outgoing,251,9861798743,0.265,TWR2749,VoLTE
26117,109394,2025-03-21 17:54:02.970616,outgoing,501,9860322700,1.6225,TWR2701,4G
26118,990623,2025-06-12 00:23:06.704320,incoming,749,9837634918,0.4517,TWR9513,4G
26119,695478,2025-08-02 22:31:30.493138,outgoing,786,9811377547,0.6626,TWR1270,5G
26120,197934,2024-12-21 15:21:50.450997,outgoing,476,9860771091,0.5985,TWR1609,5G
26121,355807,2025-08-29 06:40:36.727056,outgoing,603,9896266370,1.9888,TWR9454,5G
26122,945050,2025-01-05 08:25:17.960628,incoming,290,9820831713,1.0527,TWR4691,VoLTE
26123,399006,2025-05-23 20:27:09.869387,incoming,795,9815979335,1.6493,TWR5572,VoLTE
26124,889375,2025-06-19 15:35:00.144468,incoming,777,9896582162,1.3067,TWR8812,VoLTE
26125,409080,2025-08-23 18:01:09.040486,incoming,483,9846938461,1.0662,TWR1174,VoLTE
26126,915919,2025-03-29 18:46:31.812872,outgoing,728,9889372232,0.8117,TWR4299,4G
26127,885574,2025-09-27 01:05:48.126991,outgoing,334,9894921536,0.378,TWR3826,VoLTE
26128,580594,2025-10-09 23:47:56.104069,outgoing,229,9816582706,1.861,TWR9050,4G
26129,989458,2025-11-09 01:45:32.637888,outgoing,673,9814423080,1.6892,TWR5962,5G
26130,975921,2025-09-06 17:51:37.908689,outgoing,378,9890682896,0.4251,TWR1469,4G
26131,753026,2025-04-30 01:16:54.720315,outgoing,373,9874680274,1.2802,TWR5036,5G
26132,826455,2025-08-11 09:05:14.215802,outgoing,67,9868501449,0.958,TWR8278,4G
26133,873650,2025-01-31 16:21:30.604649,outgoing,24,9852856651,0.3049,TWR9344,5G
26134,946492,2025-02-24 02:45:46.211642,outgoing,728,9866560655,0.3226,TWR7688,5G
26135,236171,2025-01-18 04:05:01.555344,incoming,271,9863024736,1.1744,TWR7027,5G
26136,568254,2025-09-07 12:27:00.079628,incoming,662,9871397284,0.8689,TWR7928,5G
26137,179840,2025-06-03 09:06:53.523043,outgoing,249,9892178110,1.4765,TWR3439,VoLTE
26138,450371,2025-07-30 01:26:20.345824,outgoing,464,9880226389,0.9876,TWR2905,5G
26139,918783,2024-12-17 20:05:44.157919,outgoing,656,9854137154,1.38,TWR1367,5G
26140,249370,2025-02-25 20:12:55.339615,outgoing,312,9832932779,1.0615,TWR2840,4G
26141,125602,2025-07-01 10:06:38.678201,outgoing,255,9867384333,1.1869,TWR2063,4G
26142,486951,2025-05-29 00:00:52.062870,incoming,313,9803146381,1.6665,TWR1210,VoLTE
26143,245871,2025-05-30 01:50:55.284332,incoming,230,9806212881,0.483,TWR6904,5G
26144,984531,2025-05-15 08:30:09.831218,incoming,600,9823674240,0.9738,TWR1401,4G
26145,118524,2025-06-30 01:07:22.099896,outgoing,386,9808726349,0.7549,TWR7557,4G
26146,847763,2025-01-13 05:30:21.820048,outgoing,490,9848533322,0.1137,TWR8748,5G
26147,661271,2025-02-14 20:39:19.100134,outgoing,103,9868159700,1.5663,TWR9935,VoLTE
26148,196941,2025-04-11 14:57:28.178830,outgoing,165,9824610569,0.4561,TWR2872,5G
26149,596824,2025-09-24 08:16:12.399894,outgoing,402,9856674777,0.7064,TWR4377,4G
26150,698943,2025-11-06 23:02:04.522604,outgoing,728,9881452405,1.2321,TWR5912,4G
26151,169828,2024-12-30 09:54:25.256066,outgoing,408,9801738061,0.3697,TWR4334,5G
26152,452379,2025-07-16 09:30:46.500097,outgoing,18,9805251506,0.8714,TWR8498,5G
26153,480717,2025-07-18 12:00:34.369610,incoming,391,9813259123,0.8092,TWR3923,5G
